degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
masters,8,marketing,intermediate,37,micro,USA,99740.43
masters,11,it,intermediate,38,medium,Brazil,163237.57
phd,7,research,senior,12,medium,Pakistan,128768.93
bachelors,12,law,senior,18,small,India,164533.79
bachelors,7,medicine,senior,35,large,Vietnam,238861.07
phd,10,design,senior,6,large,India,156573.75
masters,7,law,entry,13,small,Russia,63701.48
bachelors,11,it,intermediate,34,micro,dr_congo,106567.57
phd,7,research,intermediate,1,micro,Iran,60498.09
masters,9,design,senior,23,small,Germany,110867.83
bachelors,11,education,entry,16,micro,Indonesia,44173.08
masters,8,research,senior,15,medium,Thailand,121963.83
bachelors,9,design,entry,7,medium,USA,39915.37
bachelors,7,education,senior,36,micro,Russia,90389.57
bachelors,8,medicine,entry,17,small,Pakistan,74014.74
bachelors,6,design,intermediate,8,small,USA,55445.06
masters,12,education,entry,14,large,Iran,74094.03
masters,8,engineering,entry,22,large,Philippines,92552.56
masters,9,finance,senior,17,medium,China,140052.77
phd,6,law,intermediate,33,micro,Iran,105329.67
phd,11,sales,intermediate,29,medium,Japan,114950.88
phd,6,law,entry,31,micro,Indonesia,92089.58
bachelors,8,marketing,senior,9,large,China,111055.88
bachelors,7,sales,entry,13,small,Brazil,41156.86
bachelors,7,medicine,intermediate,27,medium,Ethiopia,112152.6
masters,6,design,entry,35,medium,Nigeria,81687.59
phd,8,engineering,intermediate,21,small,Iran,98054.3
bachelors,7,research,entry,11,micro,Brazil,40999.37
masters,6,it,entry,11,large,Nigeria,71143.6
bachelors,7,finance,entry,27,micro,Mexico,65268.97
phd,8,research,senior,1,medium,Indonesia,115542.55
masters,6,marketing,entry,18,large,Germany,66650.6
masters,12,law,entry,38,small,India,119409.19
phd,7,engineering,senior,15,small,dr_congo,104999.66
bachelors,6,research,entry,25,small,Canada,56914.04
phd,9,it,senior,28,large,Egypt,208266.22
bachelors,12,research,entry,21,small,Ethiopia,72861.43
masters,10,design,intermediate,35,small,USA,103784.77
masters,9,research,intermediate,39,large,Mexico,163943.89
bachelors,12,sales,intermediate,30,small,Japan,105476.83
phd,10,marketing,intermediate,20,micro,India,83141.77
phd,9,finance,entry,12,medium,China,75245.81
bachelors,12,medicine,senior,34,large,Egypt,251824.12
bachelors,10,marketing,senior,24,small,Bangladesh,117080.56
bachelors,9,research,intermediate,11,large,Iran,92947.37
bachelors,9,design,senior,33,large,Philippines,187529.03
masters,10,design,senior,19,small,China,121010.57
masters,9,medicine,intermediate,1,medium,Ethiopia,86264.17
phd,12,education,senior,37,small,Mexico,168387.64
phd,6,marketing,entry,24,large,Mexico,87353.01
phd,6,it,intermediate,35,medium,Vietnam,118715.82
phd,7,design,senior,1,small,Indonesia,88867.11
masters,8,education,senior,7,medium,dr_congo,96012.89
bachelors,11,design,entry,36,micro,China,78350.91
phd,12,marketing,intermediate,33,small,Thailand,121447.34
masters,8,law,entry,30,small,Brazil,96627.68
phd,8,law,senior,33,large,Japan,223376.14
masters,11,education,intermediate,27,micro,Iran,76589.31
bachelors,7,research,entry,17,large,India,75842.96
bachelors,9,law,entry,6,small,Indonesia,47196.87
bachelors,6,education,intermediate,31,large,Brazil,91534.18
masters,9,finance,senior,35,medium,Philippines,166974.24
phd,7,marketing,entry,33,micro,dr_congo,74085.54
masters,8,sales,entry,13,micro,Pakistan,38165.99
bachelors,6,education,entry,10,small,Vietnam,32971.61
bachelors,11,marketing,entry,10,large,India,62385.93
phd,11,design,senior,25,micro,Iran,132106.87
bachelors,6,law,intermediate,24,large,Thailand,131529.4
phd,11,design,senior,1,medium,Pakistan,104671.83
masters,6,research,entry,40,small,China,92667.27
masters,9,sales,intermediate,0,small,Vietnam,49530.27
bachelors,8,marketing,intermediate,6,medium,Ethiopia,55970.75
masters,7,engineering,entry,21,small,Japan,63264.91
bachelors,8,it,intermediate,29,large,Iran,135780.15
phd,9,marketing,intermediate,37,micro,Thailand,102399.09
phd,8,law,entry,6,large,Vietnam,80715.49
bachelors,8,medicine,entry,15,micro,Brazil,62533.13
bachelors,10,sales,intermediate,19,medium,Vietnam,85741.21
bachelors,8,research,intermediate,19,micro,Egypt,65288.7
phd,10,marketing,entry,35,micro,Pakistan,83184.91
bachelors,11,medicine,intermediate,18,micro,Russia,102551.61
bachelors,8,design,entry,27,medium,Russia,71702.7
phd,10,law,senior,2,large,Indonesia,181026.21
phd,9,it,entry,28,small,Ethiopia,103068.63
phd,10,research,entry,26,medium,Thailand,107329.45
masters,9,research,senior,33,small,China,161038.05
bachelors,11,marketing,senior,0,large,Bangladesh,102514.63
bachelors,11,engineering,senior,40,small,China,176184.25
bachelors,6,research,intermediate,38,medium,India,114535.74
masters,12,marketing,intermediate,17,small,dr_congo,87347.71
phd,7,sales,senior,30,small,Egypt,112349.16
bachelors,9,finance,intermediate,10,medium,Egypt,85016.09
bachelors,10,sales,senior,17,medium,Thailand,103011.73
masters,7,law,entry,7,large,USA,63820.5
bachelors,7,education,entry,33,medium,USA,68071.74
masters,7,marketing,intermediate,30,medium,Ethiopia,108210.6
masters,8,medicine,entry,30,medium,Nigeria,121302.99
bachelors,11,finance,intermediate,9,medium,China,91473.69
phd,10,research,intermediate,0,micro,USA,60771.99
masters,7,marketing,intermediate,21,micro,Iran,64923.39
phd,11,design,entry,34,medium,China,117957.46
phd,10,it,entry,34,medium,Bangladesh,132184.87
bachelors,11,it,entry,2,small,Turkey,39402.38
bachelors,11,marketing,senior,37,large,USA,209907.96
bachelors,9,education,entry,4,small,Vietnam,30434.94
masters,11,finance,senior,25,large,Nigeria,206366.79
phd,11,it,entry,5,small,India,65491.4
bachelors,11,research,senior,3,micro,Egypt,95159.53
bachelors,7,law,senior,28,medium,dr_congo,149813.6
phd,12,marketing,intermediate,14,small,Germany,105166.12
phd,6,it,senior,5,large,Brazil,135338.14
bachelors,6,research,entry,36,large,Egypt,100310.87
masters,9,finance,intermediate,14,small,Philippines,85584.33
bachelors,10,law,senior,19,large,China,209235.1
masters,11,medicine,intermediate,2,medium,dr_congo,94558.39
masters,12,medicine,senior,9,large,Nigeria,214362.08
masters,10,it,intermediate,11,large,China,117887.45
masters,7,medicine,entry,24,large,Turkey,108068.57
bachelors,10,engineering,entry,37,small,Canada,93703.83
bachelors,10,it,entry,36,micro,Brazil,86563.94
bachelors,8,marketing,entry,21,large,USA,69155.16
phd,6,design,senior,20,small,Ethiopia,115312.37
masters,6,design,senior,16,micro,Thailand,89085.0
masters,7,it,entry,35,medium,dr_congo,92531.73
phd,6,medicine,entry,4,medium,Turkey,65691.49
bachelors,11,sales,senior,32,medium,Canada,133370.04
phd,12,finance,entry,16,medium,Iran,108227.92
bachelors,7,design,intermediate,20,small,Brazil,75161.26
phd,10,it,entry,33,medium,Mexico,115974.81
masters,12,education,intermediate,10,large,Vietnam,98961.7
phd,7,design,senior,19,small,Germany,119856.94
masters,9,engineering,senior,39,medium,dr_congo,162966.09
bachelors,11,law,entry,10,large,Mexico,71296.44
bachelors,12,education,senior,27,medium,China,126616.04
masters,8,marketing,intermediate,1,small,Canada,54781.94
phd,12,marketing,intermediate,30,medium,Turkey,140441.6
bachelors,12,design,senior,3,micro,dr_congo,84198.07
bachelors,11,it,senior,36,micro,Thailand,158895.61
masters,12,law,intermediate,16,micro,Iran,96135.29
bachelors,9,engineering,intermediate,23,small,USA,81651.2
bachelors,11,sales,entry,4,large,Philippines,42401.53
phd,12,marketing,entry,24,micro,Ethiopia,78424.44
bachelors,12,engineering,senior,24,micro,Turkey,128100.65
masters,8,sales,intermediate,21,medium,India,85688.36
masters,11,medicine,entry,26,micro,Mexico,102096.37
phd,12,education,intermediate,34,large,Indonesia,169385.63
masters,9,design,intermediate,24,large,Nigeria,124262.35
bachelors,6,research,senior,12,large,Indonesia,109759.43
bachelors,12,law,senior,2,medium,Turkey,133382.71
phd,9,research,intermediate,4,medium,Mexico,89006.27
phd,9,sales,senior,2,small,Mexico,88765.72
phd,12,marketing,senior,35,small,India,169006.5
masters,6,medicine,senior,10,large,dr_congo,148143.61
bachelors,12,finance,intermediate,16,small,USA,95916.07
bachelors,8,law,intermediate,4,small,India,68974.19
masters,12,medicine,senior,11,small,Indonesia,153457.24
masters,12,education,senior,22,small,dr_congo,111606.48
bachelors,8,marketing,entry,1,medium,Turkey,29805.08
phd,6,design,senior,36,small,Pakistan,120424.78
phd,8,sales,senior,12,medium,Russia,115808.55
bachelors,9,law,entry,36,large,Bangladesh,133814.35
bachelors,10,it,senior,21,medium,USA,165696.77
bachelors,7,sales,entry,26,micro,Iran,50533.01
phd,10,medicine,entry,17,medium,USA,97327.8
masters,8,finance,intermediate,28,large,Pakistan,152497.84
bachelors,6,medicine,intermediate,11,medium,USA,88586.67
masters,8,sales,senior,10,small,India,91060.35
bachelors,10,education,senior,23,small,Philippines,111517.74
bachelors,11,education,intermediate,3,medium,Germany,51866.23
masters,9,education,entry,19,micro,Indonesia,46926.48
phd,11,law,intermediate,6,small,Germany,103658.66
phd,11,research,senior,11,micro,Turkey,120624.12
bachelors,7,design,intermediate,17,large,Brazil,83746.1
masters,10,medicine,intermediate,25,large,Japan,164994.16
masters,10,medicine,senior,3,large,Thailand,171589.16
bachelors,10,sales,entry,20,small,India,58912.01
masters,8,medicine,senior,24,small,Germany,165523.72
masters,12,marketing,entry,10,medium,Brazil,55764.81
masters,7,marketing,senior,3,micro,Thailand,73032.59
phd,7,research,intermediate,19,micro,Vietnam,76358.08
bachelors,6,engineering,intermediate,28,medium,Ethiopia,92351.01
bachelors,11,medicine,senior,32,medium,Japan,192212.97
phd,8,research,entry,25,micro,dr_congo,77405.65
masters,6,research,intermediate,21,small,Turkey,72628.27
phd,6,education,intermediate,28,micro,Germany,76615.57
masters,12,education,senior,13,micro,Brazil,86329.67
masters,9,education,entry,31,medium,Pakistan,75927.67
bachelors,11,medicine,senior,24,micro,Ethiopia,156559.82
phd,12,finance,entry,27,small,Japan,103667.31
masters,7,sales,entry,36,large,Thailand,100578.66
phd,12,education,senior,7,medium,USA,115810.08
masters,8,finance,senior,30,large,Japan,208748.16
phd,12,research,intermediate,14,medium,Russia,120089.85
masters,9,design,entry,20,small,Mexico,61084.12
bachelors,9,it,entry,23,medium,USA,77177.72
phd,7,engineering,intermediate,39,small,Nigeria,114523.69
phd,7,it,intermediate,39,small,Nigeria,121153.47
bachelors,8,design,intermediate,17,large,Indonesia,93149.36
bachelors,11,engineering,intermediate,1,small,Indonesia,53019.81
masters,6,education,intermediate,9,large,Nigeria,66990.77
bachelors,12,engineering,intermediate,21,large,Canada,119488.31
bachelors,11,design,intermediate,2,large,Russia,68382.47
phd,10,finance,senior,8,large,Mexico,175107.5
phd,12,engineering,senior,24,medium,Canada,167203.73
phd,6,research,senior,4,medium,China,111720.79
masters,8,law,entry,9,medium,dr_congo,58227.54
masters,10,design,intermediate,23,medium,Mexico,99833.75
masters,8,it,entry,31,micro,Japan,74509.24
phd,7,medicine,entry,38,micro,Russia,107526.22
bachelors,9,engineering,senior,17,medium,Turkey,118732.77
phd,11,education,entry,34,large,Nigeria,132864.97
bachelors,10,design,intermediate,10,small,Indonesia,60597.1
bachelors,6,engineering,intermediate,1,micro,USA,42033.48
bachelors,9,design,senior,35,micro,Mexico,122955.99
bachelors,9,it,entry,10,micro,dr_congo,40059.59
phd,11,marketing,entry,6,medium,Turkey,62679.7
phd,11,engineering,senior,39,medium,Japan,209359.45
masters,11,marketing,senior,35,micro,Ethiopia,133709.24
phd,11,law,senior,26,small,Nigeria,204626.7
masters,9,research,entry,30,micro,Ethiopia,71519.61
masters,9,finance,entry,7,medium,Bangladesh,54670.39
bachelors,6,design,entry,15,large,Iran,52010.26
bachelors,12,engineering,intermediate,3,micro,dr_congo,60732.73
masters,10,engineering,senior,10,micro,dr_congo,107472.84
masters,10,research,senior,35,medium,Vietnam,168642.19
phd,7,law,entry,29,micro,Nigeria,90914.8
phd,6,finance,entry,23,micro,dr_congo,65119.35
masters,11,law,entry,24,micro,China,88131.33
bachelors,11,education,senior,8,micro,Nigeria,81137.0
masters,6,marketing,entry,11,micro,Thailand,39809.62
masters,12,sales,entry,30,micro,USA,74191.11
phd,6,sales,intermediate,38,medium,Philippines,105694.38
phd,11,research,senior,34,medium,Mexico,191257.18
phd,11,engineering,senior,23,small,Japan,150796.22
masters,6,medicine,entry,0,micro,Nigeria,30246.06
phd,9,sales,intermediate,28,medium,USA,109496.36
bachelors,11,sales,intermediate,19,medium,Japan,83623.81
masters,8,medicine,senior,25,micro,USA,148339.29
bachelors,9,marketing,intermediate,0,large,Philippines,64732.3
phd,10,medicine,intermediate,4,large,Vietnam,140578.29
bachelors,10,engineering,senior,39,large,Indonesia,196233.86
phd,11,education,entry,8,small,Turkey,50513.9
phd,8,sales,senior,8,small,Pakistan,87177.22
masters,8,law,entry,37,micro,Mexico,97018.35
phd,11,education,entry,4,micro,USA,46301.25
phd,6,research,senior,11,medium,USA,120780.55
phd,7,law,entry,23,micro,Egypt,86205.96
masters,9,marketing,senior,11,small,Iran,104587.52
phd,12,research,intermediate,17,micro,Japan,105485.34
masters,6,design,entry,3,small,India,31550.14
phd,9,law,senior,12,micro,Turkey,136297.75
masters,11,sales,entry,24,small,China,66351.92
phd,7,engineering,entry,34,small,Mexico,94314.44
bachelors,9,sales,senior,14,large,Mexico,127715.1
phd,11,finance,entry,39,large,Vietnam,174131.04
bachelors,11,marketing,senior,39,large,Nigeria,211438.48
phd,9,law,entry,38,micro,Egypt,106406.75
masters,12,medicine,senior,26,small,Thailand,196165.34
masters,11,marketing,entry,29,medium,Bangladesh,92592.94
masters,11,education,intermediate,37,micro,Indonesia,87972.12
masters,10,finance,senior,22,micro,Vietnam,135871.46
phd,6,education,entry,33,micro,Iran,69232.56
bachelors,8,engineering,intermediate,35,micro,Mexico,94247.64
bachelors,12,education,senior,35,micro,Egypt,125018.29
masters,7,engineering,senior,11,small,Canada,96658.16
phd,9,medicine,entry,34,medium,Indonesia,146831.58
phd,8,marketing,senior,33,medium,China,155056.5
masters,10,education,senior,37,micro,Japan,111678.59
phd,12,marketing,entry,35,small,Nigeria,99593.64
phd,7,it,entry,20,medium,Turkey,87541.38
masters,10,it,senior,13,large,Pakistan,168506.91
masters,7,law,entry,38,medium,India,120468.28
bachelors,10,finance,intermediate,10,medium,Mexico,83830.98
masters,9,education,entry,28,medium,Turkey,71533.8
masters,12,sales,entry,18,medium,Egypt,70011.4
bachelors,6,medicine,senior,29,large,USA,200123.82
masters,10,finance,intermediate,32,medium,Nigeria,139904.63
bachelors,8,engineering,senior,0,small,Mexico,81899.3
phd,7,finance,entry,29,medium,USA,93707.33
bachelors,11,engineering,senior,35,medium,Nigeria,174254.35
phd,8,law,senior,34,micro,Bangladesh,169890.38
bachelors,12,sales,entry,12,micro,dr_congo,44567.99
bachelors,8,law,senior,16,medium,Vietnam,147617.2
masters,6,it,intermediate,38,medium,Nigeria,113240.33
bachelors,8,finance,entry,15,large,dr_congo,73630.17
masters,9,sales,intermediate,7,large,Ethiopia,75208.63
bachelors,11,finance,senior,20,small,Iran,133275.33
bachelors,10,education,entry,33,large,Vietnam,88656.43
bachelors,12,design,entry,26,small,Iran,81256.67
masters,8,research,intermediate,1,small,Indonesia,51714.12
masters,8,education,senior,38,micro,Philippines,114236.21
phd,10,design,senior,9,large,Brazil,159060.8
bachelors,7,medicine,entry,31,medium,USA,107267.16
masters,8,finance,entry,30,medium,Iran,100904.84
masters,7,medicine,entry,7,micro,Russia,41844.7
bachelors,9,design,intermediate,10,large,USA,78620.23
bachelors,12,it,senior,15,medium,Canada,148810.55
phd,12,marketing,entry,1,micro,Iran,40518.37
masters,11,medicine,entry,4,medium,Canada,62583.99
bachelors,8,education,senior,26,medium,India,102939.09
phd,8,it,intermediate,8,small,Ethiopia,78295.62
masters,8,it,senior,1,micro,Philippines,83940.99
bachelors,7,it,entry,5,medium,Nigeria,42152.38
masters,9,marketing,intermediate,29,medium,Brazil,104503.91
phd,8,medicine,intermediate,20,small,Pakistan,116041.38
phd,9,education,intermediate,29,micro,Turkey,90026.72
bachelors,12,design,entry,23,medium,Germany,86063.97
bachelors,11,design,intermediate,18,large,Egypt,98614.43
bachelors,8,education,intermediate,26,micro,Philippines,66010.43
phd,6,marketing,intermediate,24,micro,Japan,79020.47
bachelors,10,medicine,entry,2,micro,Russia,39981.6
phd,9,engineering,senior,14,micro,Japan,119916.97
bachelors,9,finance,senior,1,large,Vietnam,119999.28
masters,7,engineering,entry,10,small,Brazil,50507.84
bachelors,12,it,intermediate,4,small,USA,66878.86
masters,10,marketing,intermediate,33,micro,Ethiopia,95698.43
phd,12,sales,entry,12,medium,Russia,70858.22
phd,7,sales,entry,25,small,Thailand,70734.83
phd,6,sales,entry,7,medium,Thailand,41154.12
bachelors,7,sales,senior,37,medium,Brazil,131267.38
phd,9,engineering,senior,3,medium,Bangladesh,119229.38
phd,7,marketing,senior,26,micro,Iran,110923.39
phd,12,marketing,intermediate,1,small,Germany,72888.56
bachelors,7,sales,entry,1,large,Turkey,29353.79
phd,7,research,senior,19,medium,China,138752.32
phd,9,finance,senior,6,small,Turkey,112299.8
phd,12,engineering,senior,8,large,USA,181151.72
bachelors,10,law,intermediate,15,medium,Iran,99167.03
bachelors,11,law,senior,9,medium,Brazil,151249.74
masters,9,research,intermediate,5,large,Canada,94183.28
phd,7,finance,senior,14,medium,Vietnam,145831.66
phd,10,law,entry,38,large,Nigeria,163559.47
bachelors,7,medicine,entry,28,small,dr_congo,94503.51
phd,10,medicine,intermediate,23,micro,dr_congo,128294.01
bachelors,6,marketing,intermediate,21,medium,Philippines,72276.28
masters,8,research,intermediate,31,micro,Nigeria,86898.97
