degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
phd,12,marketing,senior,26,small,Ethiopia,155219.29
bachelors,11,research,intermediate,5,micro,Iran,58567.98
bachelors,9,engineering,entry,28,small,Thailand,77633.39
phd,12,finance,intermediate,26,medium,Vietnam,144980.07
phd,9,engineering,senior,26,small,Thailand,155144.64
masters,7,it,senior,33,small,China,141655.12
bachelors,7,education,entry,7,medium,Germany,36871.62
bachelors,12,it,entry,20,micro,Russia,62877.69
phd,12,sales,entry,23,medium,Nigeria,96590.34
masters,10,sales,entry,22,small,DR Congo,65276.81
phd,6,it,entry,31,medium,Ethiopia,109706.91
bachelors,12,research,entry,13,medium,China,67465.36
masters,9,engineering,senior,30,large,Canada,203463.52
bachelors,8,law,senior,4,large,China,132390.28
bachelors,6,law,senior,1,small,Vietnam,78712.81
bachelors,11,design,senior,10,large,Japan,146654.23
bachelors,9,it,entry,36,medium,Vietnam,115102.06
bachelors,9,it,entry,26,large,Vietnam,104388.68
phd,6,education,entry,21,small,Russia,52212.15
bachelors,6,law,intermediate,16,large,Thailand,113466.22
phd,9,finance,intermediate,5,medium,Ethiopia,90909.23
bachelors,10,education,entry,27,medium,Turkey,77609.55
phd,12,medicine,intermediate,7,large,Mexico,161296.3
masters,10,design,senior,26,medium,Germany,154849.12
masters,12,medicine,senior,6,small,India,140311.71
phd,6,law,senior,8,large,Germany,163540.29
masters,6,education,entry,31,medium,China,72676.77
phd,12,education,intermediate,3,large,DR Congo,91718.33
bachelors,6,medicine,entry,20,large,Brazil,84824.96
masters,9,sales,entry,6,large,Brazil,52487.48
phd,10,design,intermediate,2,small,Philippines,68572.48
masters,7,law,intermediate,36,micro,China,100309.17
masters,11,education,intermediate,12,medium,Japan,76630.29
phd,12,medicine,senior,19,micro,Nigeria,160322.02
bachelors,12,it,intermediate,18,micro,Brazil,98568.33
phd,6,engineering,intermediate,24,micro,Vietnam,87962.79
phd,12,research,senior,27,large,Philippines,230158.33
masters,10,finance,entry,15,micro,Nigeria,63302.1
masters,11,law,senior,21,medium,USA,189090.08
phd,6,finance,senior,25,medium,USA,136499.32
masters,12,engineering,intermediate,31,large,India,157629.79
phd,12,it,senior,17,medium,USA,162922.39
masters,9,marketing,senior,36,large,Turkey,184328.64
bachelors,8,education,entry,40,large,Brazil,93894.32
phd,12,engineering,senior,3,small,Egypt,114580.74
masters,10,sales,intermediate,39,large,Ethiopia,143739.34
phd,9,research,entry,34,micro,Russia,88554.79
phd,9,engineering,intermediate,32,micro,DR Congo,109744.69
bachelors,9,it,senior,1,small,Mexico,100826.61
bachelors,6,design,intermediate,2,micro,Germany,36109.64
bachelors,6,research,intermediate,16,large,Indonesia,90310.75
masters,8,education,intermediate,4,large,Germany,72388.21
bachelors,12,law,entry,31,small,Mexico,117322.04
bachelors,12,it,senior,28,small,Germany,161676.5
masters,8,marketing,entry,35,medium,Russia,98911.23
masters,7,engineering,senior,23,medium,Canada,136351.46
bachelors,9,law,senior,30,large,Brazil,229197.56
bachelors,11,engineering,entry,36,small,China,106657.79
phd,11,law,senior,39,medium,Iran,226651.02
masters,12,law,entry,6,medium,Turkey,68507.14
masters,6,research,entry,40,small,USA,94544.62
phd,6,design,entry,26,large,Canada,97019.29
phd,6,law,senior,24,medium,Germany,158789.35
masters,6,sales,intermediate,14,small,Russia,54249.48
phd,6,medicine,entry,29,micro,Canada,90047.56
bachelors,7,research,intermediate,25,medium,Thailand,94304.84
masters,10,research,intermediate,14,large,Turkey,116888.93
phd,9,finance,senior,39,small,Turkey,200357.05
bachelors,7,marketing,entry,34,large,DR Congo,98279.94
bachelors,7,design,intermediate,37,medium,Canada,101674.97
bachelors,10,law,senior,6,micro,India,97619.24
masters,8,finance,senior,7,large,Indonesia,133172.38
bachelors,9,education,intermediate,37,medium,Bangladesh,97590.56
masters,9,engineering,senior,25,small,USA,127478.73
bachelors,10,finance,senior,30,large,DR Congo,203615.39
phd,9,law,intermediate,1,large,Nigeria,105909.95
bachelors,9,finance,senior,0,large,Bangladesh,113318.55
phd,7,engineering,entry,32,large,Nigeria,109504.56
phd,9,sales,intermediate,31,small,Philippines,98969.24
phd,10,engineering,senior,31,micro,Bangladesh,155123.36
bachelors,7,research,senior,21,small,Egypt,111902.71
bachelors,7,it,entry,2,small,Japan,33591.15
phd,12,sales,entry,28,small,Indonesia,91285.54
bachelors,9,law,senior,35,small,Turkey,181120.91
bachelors,10,sales,senior,33,medium,Philippines,149730.44
phd,7,finance,intermediate,12,micro,Brazil,71722.19
bachelors,9,finance,senior,40,small,Vietnam,158002.26
phd,7,research,entry,17,micro,Vietnam,64293.96
phd,6,law,intermediate,30,large,Egypt,144613.22
phd,6,medicine,intermediate,37,micro,Egypt,116153.98
bachelors,12,law,entry,33,medium,Egypt,130791.41
masters,12,marketing,entry,31,large,Pakistan,124516.43
phd,10,education,intermediate,15,medium,Brazil,86770.67
masters,10,education,entry,26,large,DR Congo,88769.62
phd,6,design,intermediate,22,large,Philippines,111418.62
phd,10,marketing,entry,19,large,Indonesia,92094.44
masters,11,medicine,senior,18,micro,Ethiopia,139631.3
bachelors,10,law,entry,17,large,Ethiopia,89767.98
bachelors,9,design,intermediate,10,large,Japan,84413.34
bachelors,11,design,entry,31,small,Turkey,87481.4
masters,12,marketing,intermediate,19,large,Pakistan,123273.46
masters,6,medicine,senior,1,large,Germany,125240.82
bachelors,9,law,intermediate,39,micro,Turkey,118078.94
masters,10,finance,entry,10,large,Nigeria,79934.55
masters,8,law,intermediate,5,medium,Nigeria,81159.45
bachelors,9,medicine,entry,15,micro,Indonesia,57734.61
bachelors,8,design,intermediate,6,medium,USA,61951.55
masters,10,research,entry,23,medium,China,87265.2
masters,7,education,entry,13,large,Philippines,52288.54
masters,8,law,intermediate,29,micro,Mexico,104097.36
phd,11,medicine,entry,39,small,Iran,151123.49
masters,9,law,intermediate,26,micro,Philippines,106716.99
phd,9,education,entry,3,small,DR Congo,44430.52
phd,9,it,intermediate,0,large,Egypt,101565.9
bachelors,8,law,entry,13,small,Thailand,54250.05
bachelors,9,sales,intermediate,3,large,Ethiopia,66627.78
masters,9,research,senior,32,large,Ethiopia,189560.68
bachelors,6,law,entry,4,micro,Germany,32816.0
bachelors,6,sales,senior,30,small,Turkey,93545.89
bachelors,8,marketing,intermediate,2,large,Pakistan,61735.55
masters,10,it,entry,39,medium,India,119501.03
phd,12,medicine,entry,0,small,India,70313.85
bachelors,6,medicine,intermediate,38,medium,Ethiopia,128057.22
bachelors,7,medicine,intermediate,27,medium,China,126189.67
bachelors,10,medicine,intermediate,0,small,USA,63726.09
masters,12,education,senior,19,small,Pakistan,106245.48
bachelors,12,law,entry,30,small,India,114318.98
phd,12,it,senior,11,micro,Russia,130445.26
bachelors,12,sales,senior,2,small,Mexico,80975.61
bachelors,9,design,senior,5,micro,Philippines,81095.58
bachelors,9,marketing,senior,13,micro,Germany,82512.11
masters,9,sales,senior,19,medium,Japan,119460.97
bachelors,10,medicine,intermediate,7,micro,Bangladesh,79420.05
masters,12,engineering,intermediate,24,large,Thailand,152323.13
bachelors,9,it,entry,10,medium,DR Congo,50252.84
bachelors,10,research,senior,15,small,Ethiopia,121771.4
masters,8,engineering,intermediate,28,large,Egypt,124885.86
bachelors,10,sales,senior,7,micro,Vietnam,74536.14
bachelors,6,research,entry,11,micro,Turkey,32952.08
bachelors,12,research,entry,3,large,Canada,50087.78
bachelors,10,it,intermediate,6,micro,Germany,58678.24
masters,6,design,senior,36,large,Vietnam,173544.94
bachelors,8,sales,intermediate,21,small,Turkey,70034.99
masters,11,medicine,entry,31,medium,Ethiopia,145068.02
bachelors,6,it,intermediate,2,medium,Mexico,56613.16
masters,10,finance,entry,24,small,Nigeria,85650.12
masters,11,law,entry,21,medium,Bangladesh,90382.84
masters,6,engineering,senior,8,large,Philippines,114306.47
bachelors,8,design,senior,11,medium,Japan,97843.09
bachelors,6,it,senior,10,small,India,86247.73
masters,9,design,entry,26,large,Russia,96481.42
masters,7,education,entry,18,micro,India,40442.6
phd,10,research,entry,13,medium,Egypt,73983.88
bachelors,10,it,entry,39,micro,India,87400.05
phd,6,it,entry,22,medium,India,77830.43
bachelors,9,medicine,intermediate,15,small,Germany,91937.07
phd,7,marketing,entry,40,micro,Brazil,87536.72
masters,7,it,senior,40,medium,Nigeria,167579.3
phd,7,marketing,entry,39,medium,USA,108609.48
bachelors,7,law,intermediate,14,small,Pakistan,71684.0
phd,11,it,intermediate,1,medium,Philippines,93608.66
bachelors,10,engineering,entry,33,large,Philippines,121977.62
masters,11,medicine,entry,33,medium,China,123555.66
phd,11,medicine,senior,16,large,Brazil,236979.26
masters,12,marketing,entry,25,small,China,77921.5
phd,9,education,intermediate,24,large,Indonesia,123516.78
bachelors,11,education,intermediate,9,small,China,63116.11
bachelors,6,marketing,senior,25,medium,Thailand,112927.85
bachelors,10,research,entry,19,medium,Vietnam,69283.18
phd,11,finance,intermediate,21,medium,USA,137347.78
masters,8,education,senior,2,micro,Bangladesh,65493.81
phd,10,sales,intermediate,28,small,Nigeria,101939.3
masters,11,marketing,intermediate,35,micro,DR Congo,97512.19
phd,6,law,intermediate,39,small,Egypt,128104.16
phd,10,medicine,intermediate,0,medium,China,100204.51
masters,6,law,intermediate,38,medium,Pakistan,142438.9
bachelors,6,it,senior,26,medium,Canada,143706.32
bachelors,8,research,senior,12,small,Indonesia,100915.5
masters,7,research,intermediate,18,medium,Nigeria,81246.28
masters,9,sales,senior,3,large,Brazil,110265.97
masters,12,engineering,entry,33,medium,Canada,104726.34
phd,10,medicine,senior,26,large,Bangladesh,238389.44
masters,10,medicine,senior,21,medium,Bangladesh,167602.66
bachelors,10,engineering,entry,18,micro,USA,57467.22
bachelors,7,medicine,senior,25,micro,DR Congo,138992.38
masters,12,engineering,entry,13,micro,DR Congo,57375.44
phd,12,medicine,senior,11,large,Egypt,225553.67
masters,8,education,intermediate,16,small,Brazil,60425.26
masters,7,research,senior,33,medium,China,145167.46
phd,8,marketing,intermediate,40,micro,China,105867.26
masters,6,education,intermediate,23,micro,Vietnam,62910.08
phd,7,research,intermediate,24,large,Brazil,124489.46
phd,8,education,senior,9,micro,Egypt,79955.99
bachelors,11,sales,senior,0,large,Nigeria,96812.8
masters,11,marketing,intermediate,6,micro,Mexico,58661.31
bachelors,7,engineering,intermediate,11,small,Thailand,65405.69
phd,6,finance,entry,28,micro,Egypt,71649.96
masters,7,research,entry,7,large,Canada,50555.21
masters,7,education,intermediate,30,large,Canada,99439.54
masters,7,law,entry,10,small,India,51524.36
bachelors,10,research,senior,8,small,Pakistan,112733.84
bachelors,11,finance,senior,22,large,Turkey,191164.31
phd,12,design,intermediate,14,small,Ethiopia,88370.54
masters,12,engineering,entry,8,medium,USA,56895.96
phd,11,marketing,intermediate,37,large,Thailand,176219.55
bachelors,7,sales,senior,36,micro,Brazil,88838.14
phd,8,research,senior,27,micro,Philippines,124809.41
phd,7,engineering,senior,23,small,Vietnam,137791.53
phd,8,medicine,senior,32,large,Thailand,272802.38
masters,10,marketing,entry,27,large,Egypt,110750.72
bachelors,7,marketing,entry,24,small,Nigeria,58443.1
phd,12,medicine,intermediate,6,medium,Pakistan,122145.07
phd,6,education,intermediate,18,medium,Thailand,72406.19
bachelors,7,finance,senior,33,small,Pakistan,132989.34
masters,11,it,entry,39,large,Nigeria,158922.67
phd,11,law,intermediate,19,large,Russia,171241.11
masters,10,it,intermediate,12,small,India,94184.04
masters,8,engineering,intermediate,3,micro,Ethiopia,55758.97
masters,10,marketing,intermediate,3,large,Nigeria,81628.61
phd,12,engineering,senior,13,small,Russia,128891.11
bachelors,9,law,intermediate,39,micro,Mexico,124280.01
bachelors,10,medicine,entry,35,medium,Pakistan,132579.77
phd,8,sales,entry,30,small,Turkey,69542.01
phd,11,it,senior,28,large,Ethiopia,221134.65
phd,7,engineering,intermediate,19,medium,Indonesia,104309.56
phd,10,sales,entry,8,large,USA,68990.58
masters,6,finance,senior,5,small,Ethiopia,84269.99
masters,12,medicine,senior,34,small,India,196141.31
masters,12,research,senior,17,micro,Brazil,132890.42
bachelors,8,finance,senior,9,large,Brazil,143300.82
masters,7,marketing,intermediate,21,small,Mexico,81204.47
phd,10,marketing,intermediate,34,micro,Russia,117923.99
phd,7,law,entry,21,small,Germany,83674.08
bachelors,11,design,intermediate,24,medium,Japan,95418.19
masters,10,engineering,senior,35,medium,Mexico,164103.57
bachelors,7,education,senior,20,micro,DR Congo,71921.89
bachelors,9,design,entry,33,medium,Brazil,77616.59
bachelors,8,education,entry,1,micro,India,21493.56
bachelors,9,education,entry,20,medium,Philippines,56654.59
phd,12,sales,entry,22,small,Germany,74821.58
bachelors,6,medicine,entry,32,small,Philippines,87791.66
phd,7,research,senior,13,small,USA,116951.72
bachelors,9,law,senior,0,small,Bangladesh,89756.63
phd,9,engineering,entry,4,micro,Iran,44770.13
masters,10,engineering,entry,16,large,Iran,81197.54
phd,10,sales,senior,32,micro,Bangladesh,130518.45
masters,7,it,intermediate,9,medium,China,74993.09
masters,6,it,senior,12,micro,Vietnam,94009.79
masters,12,research,entry,0,medium,Mexico,44366.0
bachelors,7,education,senior,39,micro,Russia,95224.1
phd,8,finance,senior,13,medium,Turkey,128898.31
masters,10,medicine,senior,40,large,Iran,271459.12
phd,9,education,senior,37,micro,USA,113968.93
phd,12,it,senior,9,small,Egypt,133633.74
masters,7,research,senior,20,small,Nigeria,108191.84
phd,11,design,entry,27,medium,Brazil,104097.36
phd,8,design,entry,38,small,Nigeria,94319.51
masters,11,design,senior,40,micro,Canada,143931.58
bachelors,8,engineering,senior,9,micro,Canada,91811.74
phd,8,medicine,senior,18,large,Vietnam,211703.79
masters,7,marketing,senior,6,medium,Iran,86621.49
masters,6,sales,entry,12,small,Philippines,40475.08
bachelors,7,it,intermediate,28,micro,Ethiopia,89074.3
bachelors,12,research,senior,33,small,Indonesia,151008.99
phd,12,design,entry,24,small,India,93542.67
phd,11,medicine,intermediate,33,large,Indonesia,207961.97
masters,12,marketing,entry,33,micro,Ethiopia,91529.25
masters,6,research,intermediate,2,medium,China,60608.49
phd,9,medicine,intermediate,32,large,Turkey,218452.81
phd,11,design,senior,0,large,Bangladesh,124481.18
masters,10,sales,senior,32,small,Nigeria,118148.43
masters,12,medicine,entry,9,micro,Egypt,57708.96
masters,6,education,entry,4,micro,Pakistan,26660.36
phd,7,research,senior,6,large,Ethiopia,122651.72
phd,10,it,intermediate,3,micro,Mexico,72307.97
phd,6,medicine,senior,2,large,USA,152278.37
phd,9,finance,senior,39,large,Germany,235550.74
masters,7,law,entry,19,medium,Ethiopia,77813.5
bachelors,7,engineering,entry,30,small,Mexico,76446.52
phd,10,it,senior,16,large,Brazil,180912.18
masters,6,engineering,entry,27,small,Japan,65812.01
phd,10,engineering,entry,14,large,Iran,97408.82
masters,9,it,senior,6,medium,Turkey,127947.43
phd,8,it,entry,21,micro,China,69077.98
phd,9,law,senior,38,medium,Egypt,198669.54
masters,9,marketing,entry,25,small,Iran,67810.75
masters,9,medicine,senior,0,medium,DR Congo,119347.08
bachelors,7,medicine,senior,29,large,China,189436.77
masters,12,research,senior,25,micro,Thailand,137151.74
bachelors,8,medicine,senior,28,medium,Japan,172238.6
bachelors,12,marketing,intermediate,28,medium,China,125761.52
masters,6,education,entry,19,micro,Canada,38095.93
bachelors,6,engineering,intermediate,0,micro,Brazil,36746.1
bachelors,8,marketing,intermediate,11,medium,Bangladesh,69438.3
bachelors,11,engineering,senior,14,small,Turkey,118951.88
phd,9,design,intermediate,17,large,Japan,111855.43
phd,6,marketing,entry,19,small,Nigeria,64546.89
masters,7,finance,senior,33,micro,Iran,129794.62
masters,11,medicine,intermediate,27,small,Germany,133174.66
phd,10,research,intermediate,29,large,USA,176073.04
masters,9,research,entry,5,large,India,60608.98
phd,8,design,intermediate,33,small,Germany,99086.94
masters,7,law,entry,40,medium,Thailand,119137.21
phd,12,sales,senior,38,medium,Russia,193814.96
masters,7,engineering,entry,1,medium,Vietnam,37149.09
phd,9,medicine,intermediate,11,large,Thailand,152040.8
bachelors,12,education,senior,17,small,Brazil,114295.89
phd,10,engineering,intermediate,13,small,Pakistan,96142.37
phd,6,research,intermediate,26,large,Russia,128390.98
masters,12,law,entry,25,small,Iran,104682.9
bachelors,9,medicine,senior,28,micro,Brazil,142200.07
phd,10,law,entry,27,medium,Vietnam,113805.17
phd,9,finance,entry,28,micro,Egypt,85297.29
bachelors,6,law,senior,10,small,DR Congo,108328.47
bachelors,10,finance,senior,5,large,USA,150071.22
phd,7,it,entry,23,medium,Pakistan,85743.32
phd,7,it,intermediate,23,micro,DR Congo,97709.88
phd,6,design,senior,26,medium,DR Congo,115352.12
masters,7,medicine,entry,0,medium,India,46900.5
phd,12,medicine,senior,37,micro,DR Congo,194056.59
phd,12,research,entry,36,large,Egypt,155694.42
masters,9,law,senior,23,small,Thailand,159570.39
phd,8,medicine,entry,30,medium,Pakistan,136913.92
masters,6,marketing,senior,28,micro,Philippines,98128.24
masters,6,engineering,entry,37,micro,Turkey,72047.39
masters,10,marketing,intermediate,21,small,USA,91995.02
phd,7,medicine,intermediate,40,micro,DR Congo,139394.53
bachelors,10,law,intermediate,30,medium,Mexico,141356.28
bachelors,12,design,intermediate,27,small,Turkey,111671.91
phd,10,sales,intermediate,25,large,USA,131914.52
masters,10,engineering,entry,22,small,India,67774.72
bachelors,11,medicine,intermediate,14,small,Mexico,99420.25
masters,11,it,intermediate,28,small,Egypt,127786.67
